"Name";"SI";"Handles";"VM";"WS";"PM";"NPM";"Path";"Company";"CPU";"FileVersion";"ProductVersion";"Description";"Product";"__NounName";"BasePriority";"ExitCode";"HasExited";"ExitTime";"Handle";"SafeHandle";"HandleCount";"Id";"MachineName";"MainWindowHandle";"MainWindowTitle";"MainModule";"MaxWorkingSet";"MinWorkingSet";"Modules";"NonpagedSystemMemorySize";"NonpagedSystemMemorySize64";"PagedMemorySize";"PagedMemorySize64";"PagedSystemMemorySize";"PagedSystemMemorySize64";"PeakPagedMemorySize";"PeakPagedMemorySize64";"PeakWorkingSet";"PeakWorkingSet64";"PeakVirtualMemorySize";"PeakVirtualMemorySize64";"PriorityBoostEnabled";"PriorityClass";"PrivateMemorySize";"PrivateMemorySize64";"PrivilegedProcessorTime";"ProcessName";"ProcessorAffinity";"Responding";"SessionId";"StartInfo";"StartTime";"SynchronizingObject";"Threads";"TotalProcessorTime";"UserProcessorTime";"VirtualMemorySize";"VirtualMemorySize64";"EnableRaisingEvents";"StandardInput";"StandardOutput";"StandardError";"WorkingSet";"WorkingSet64";"Site";"Container"
"dllhost";"2";"274";"2203528364032";"10403840";"4653056";"16040";"C:\Windows\system32\DllHost.exe";"Microsoft Corporation";"0.03125";"10.0.22621.1 (WinBuild.160101.0800)";"10.0.22621.1";"COM Surrogate";"Microsoft? Windows? Operating System";"Process";"8";;"False";;"3252";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"274";"9136";".";"0";"";"System.Diagnostics.ProcessModule (DllHost.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"16040";"16040";"4653056";"4653056";"124088";"124088";"4939776";"4939776";"12132352";"12132352";"278196224";"2203596419072";"True";"Normal";"4653056";"4653056";"00:00:00.0156250";"dllhost";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:07";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.0312500";"00:00:00.0156250";"210141184";"2203528364032";"False";;;;"10403840";"10403840";;
"dllhost";"2";"302";"2203584454656";"16351232";"6369280";"25016";"C:\Windows\system32\DllHost.exe";"Microsoft Corporation";"0.109375";"10.0.22621.1 (WinBuild.160101.0800)";"10.0.22621.1";"COM Surrogate";"Microsoft? Windows? Operating System";"Process";"8";;"False";;"3972";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"302";"10768";".";"0";"";"System.Diagnostics.ProcessModule (DllHost.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"25016";"25016";"6369280";"6369280";"171424";"171424";"8228864";"8228864";"19681280";"19681280";"274128896";"2203592351744";"True";"Normal";"6369280";"6369280";"00:00:00.0781250";"dllhost";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:07:51";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.1093750";"00:00:00.0312500";"266231808";"2203584454656";"False";;;;"16351232";"16351232";;
"dllhost";"2";"127";"2203409084416";"8642560";"1785856";"8424";"C:\Windows\system32\DllHost.exe";"Microsoft Corporation";"0.03125";"10.0.22621.1 (WinBuild.160101.0800)";"10.0.22621.1";"COM Surrogate";"Microsoft? Windows? Operating System";"Process";"8";;"False";;"3796";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"127";"21408";".";"0";"";"System.Diagnostics.ProcessModule (DllHost.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"8424";"8424";"1785856";"1785856";"103504";"103504";"1839104";"1839104";"8663040";"8663040";"94015488";"2203412238336";"True";"Normal";"1785856";"1785856";"00:00:00.0156250";"dllhost";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/18 0:32:22";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.0312500";"00:00:00.0156250";"90861568";"2203409084416";"False";;;;"8642560";"8642560";;
"dllhost";"2";"124";"2203412901888";"9572352";"1630208";"8288";"C:\Windows\system32\DllHost.exe";"Microsoft Corporation";"0.015625";"10.0.22621.1 (WinBuild.160101.0800)";"10.0.22621.1";"COM Surrogate";"Microsoft? Windows? Operating System";"Process";"8";;"False";;"4164";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"124";"22392";".";"0";"";"System.Diagnostics.ProcessModule (DllHost.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"8288";"8288";"1630208";"1630208";"116752";"116752";"1855488";"1855488";"9920512";"9920512";"100978688";"2203419201536";"True";"Normal";"1630208";"1630208";"00:00:00.0156250";"dllhost";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 19:24:08";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.0156250";"00:00:00";"94679040";"2203412901888";"False";;;;"9572352";"9572352";;
"DSAService";"0";"885";"318513152";"61227008";"78426112";"65560";;;;;;;;"Process";"8";;;;;;"885";"5100";".";"0";"";;;;;"65560";"65560";"78426112";"78426112";"409376";"409376";"124620800";"124620800";"139464704";"139464704";"386039808";"386039808";;;"78426112";"78426112";;"DSAService";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"318513152";"318513152";"False";;;;"61227008";"61227008";;
"DSAUpdateService";"0";"452";"4929011712";"39464960";"42053632";"29360";;;;;;;;"Process";"8";;;;;;"452";"8760";".";"0";"";;;;;"29360";"29360";"42053632";"42053632";"372168";"372168";"46784512";"46784512";"52445184";"52445184";"644186112";"4939153408";;;"42053632";"42053632";;"DSAUpdateService";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"634044416";"4929011712";"False";;;;"39464960";"39464960";;
"dwm";"2";"1958";"2204348792832";"380293120";"502525952";"114312";;;;;;;;"Process";"13";;;;;;"1958";"21032";".";"0";"";;;;;"114312";"114312";"502525952";"502525952";"1257832";"1257832";"504500224";"504500224";"380768256";"380768256";"1030578176";"2204348801024";;;"502525952";"502525952";;"dwm";;"True";"2";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"1030569984";"2204348792832";"False";;;;"380293120";"380293120";;
"ElanTouchXiSvc";"0";"108";"4364460032";"5582848";"1523712";"8216";;;;;;;;"Process";"8";;;;;;"108";"5112";".";"0";"";;;;;"8216";"8216";"1523712";"1523712";"69960";"69960";"1986560";"1986560";"6766592";"6766592";"76832768";"4371800064";;;"1523712";"1523712";;"ElanTouchXiSvc";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"69492736";"4364460032";"False";;;;"5582848";"5582848";;
"ElanTpEnhance";"0";"221";"4845715456";"12681216";"13352960";"13432";;;;;;;;"Process";"8";;;;;;"221";"3576";".";"0";"";;;;;"13432";"13432";"13352960";"13352960";"190368";"190368";"13647872";"13647872";"16269312";"16269312";"583516160";"4878483456";;;"13352960";"13352960";;"ElanTpEnhance";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"550748160";"4845715456";"False";;;;"12681216";"12681216";;
"esrv";"0";"886";"2203638644736";"28934144";"139714560";"28664";;;;;;;;"Process";"13";;;;;;"886";"18240";".";"0";"";;;;;"28664";"28664";"139714560";"139714560";"234120";"234120";"150028288";"150028288";"150216704";"150216704";"361914368";"2203680137216";;;"139714560";"139714560";;"esrv";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"320421888";"2203638644736";"False";;;;"28934144";"28934144";;
"esrv_svc";"0";"1589";"2203802542080";"58576896";"264167424";"38456";;;;;;;;"Process";"13";;;;;;"1589";"14564";".";"0";"";;;;;"38456";"38456";"264167424";"264167424";"264912";"264912";"284454912";"284454912";"207187968";"207187968";"511803392";"2203830026240";;;"264167424";"264167424";;"esrv_svc";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"484319232";"2203802542080";"False";;;;"58576896";"58576896";;
"explorer";"2";"6420";"2204740247552";"421543936";"372342784";"181600";"C:\Windows\Explorer.EXE";"Microsoft Corporation";"79.953125";"10.0.22621.1 (WinBuild.160101.0800)";"10.0.22621.1";"Windows Explorer";"Microsoft? Windows? Operating System";"Process";"8";;"False";;"4340";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"6420";"10840";".";"196794";"";"System.Diagnostics.ProcessModule (Explorer.EXE)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"181600";"181600";"372342784";"372342784";"3846704";"3846704";"441421824";"441421824";"499826688";"499826688";"1607475200";"2204925698048";"True";"Normal";"372342784";"372342784";"00:00:30.6093750";"explorer";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:07:49";;"System.Diagnostics.ProcessThreadCollection";"00:01:19.9531250";"00:00:49.3437500";"1422024704";"2204740247552";"False";;;;"421543936";"421543936";;
"FileCoAuth";"2";"234";"2203477639168";"19804160";"4853760";"16040";"C:\Program Files\Microsoft OneDrive\23.221.1024.0002\FileCoAuth.exe";"Microsoft Corporation";"0.03125";"23.221.1024.0002";"23.221.1024.0002";"Microsoft OneDriveFile Co-Authoring Executable";"Microsoft OneDrive";"Process";"8";;"False";;"4372";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"234";"4428";".";"0";"";"System.Diagnostics.ProcessModule (FileCoAuth.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"16040";"16040";"4853760";"4853760";"233160";"233160";"4923392";"4923392";"19853312";"19853312";"162717696";"2203480940544";"True";"Normal";"4853760";"4853760";"00:00:00.0156250";"FileCoAuth";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/18 0:32:57";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.0312500";"00:00:00.0156250";"159416320";"2203477639168";"False";;;;"19804160";"19804160";;
"FileSyncHelper";"0";"435";"2203447808000";"22179840";"6008832";"17824";;;;;;;;"Process";"8";;;;;;"435";"3652";".";"0";"";;;;;"17824";"17824";"6008832";"6008832";"189504";"189504";"6135808";"6135808";"23150592";"23150592";"137224192";"2203455447040";;;"6008832";"6008832";;"FileSyncHelper";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"129585152";"2203447808000";"False";;;;"22179840";"22179840";;
"fontdrvhost";"0";"40";"2203394011136";"3112960";"2117632";"7064";;;;;;;;"Process";"8";;;;;;"40";"1328";".";"0";"";;;;;"7064";"7064";"2117632";"2117632";"43584";"43584";"2269184";"2269184";"4558848";"4558848";"79982592";"2203398205440";;;"2117632";"2117632";;"fontdrvhost";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"75788288";"2203394011136";"False";;;;"3112960";"3112960";;
"fontdrvhost";"2";"40";"2203521130496";"8286208";"4395008";"8968";;;;;;;;"Process";"8";;;;;;"40";"18380";".";"0";"";;;;;"8968";"8968";"4395008";"4395008";"287768";"287768";"4497408";"4497408";"9818112";"9818112";"202989568";"2203521212416";;;"4395008";"4395008";;"fontdrvhost";;"True";"2";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"202907648";"2203521130496";"False";;;;"8286208";"8286208";;
"gameinputsvc";"0";"112";"2203387351040";"5341184";"1212416";"8016";;;;;;;;"Process";"8";;;;;;"112";"5076";".";"0";"";;;;;"8016";"8016";"1212416";"1212416";"63760";"63760";"1351680";"1351680";"6385664";"6385664";"73322496";"2203391545344";;;"1212416";"1212416";;"gameinputsvc";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"69128192";"2203387351040";"False";;;;"5341184";"5341184";;
"gameinputsvc";"2";"322";"2203465793536";"18812928";"4354048";"15968";;;;;;;;"Process";"8";;;;;;"322";"15756";".";"0";"";;;;;"15968";"15968";"4354048";"4354048";"197104";"197104";"4415488";"4415488";"19173376";"19173376";"152059904";"2203470282752";;;"4354048";"4354048";;"gameinputsvc";;"True";"2";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"147570688";"2203465793536";"False";;;;"18812928";"18812928";;
"gamingservices";"0";"690";"2203520868352";"31727616";"9412608";"27936";;;;;;;;"Process";"8";;;;;;"690";"8200";".";"0";"";;;;;"27936";"27936";"9412608";"9412608";"269288";"269288";"10719232";"10719232";"34185216";"34185216";"206389248";"2203524612096";;;"9412608";"9412608";;"gamingservices";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"202645504";"2203520868352";"False";;;;"31727616";"31727616";;
"gamingservicesnet";"0";"120";"2203384631296";"4915200";"1159168";"7192";;;;;;;;"Process";"8";;;;;;"120";"6348";".";"0";"";;;;;"7192";"7192";"1159168";"1159168";"61552";"61552";"1273856";"1273856";"6283264";"6283264";"69160960";"2203387383808";;;"1159168";"1159168";;"gamingservicesnet";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"66408448";"2203384631296";"False";;;;"4915200";"4915200";;
"IDBWM";"0";"400";"2203454447616";"19542016";"15503360";"15928";;;;;;;;"Process";"8";;;;;;"400";"8088";".";"0";"";;;;;"15928";"15928";"15503360";"15503360";"157728";"157728";"15708160";"15708160";"25407488";"25407488";"166268928";"2203484491776";;;"15503360";"15503360";;"IDBWM";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"136224768";"2203454447616";"False";;;;"19542016";"19542016";;
"IDBWMService";"0";"266";"4881801216";"15298560";"14708736";"14760";;;;;;;;"Process";"8";;;;;;"266";"7944";".";"0";"";;;;;"14760";"14760";"14708736";"14708736";"242624";"242624";"15450112";"15450112";"19267584";"19267584";"612327424";"4907294720";;;"14708736";"14708736";;"IDBWMService";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"586833920";"4881801216";"False";;;;"15298560";"15298560";;
"Idle";"0";"0";"8192";"8192";"61440";"272";;;;;;;;"Process";"0";;;;;;"0";"0";".";"0";"";;;;;"272";"272";"61440";"61440";"0";"0";"61440";"61440";"8192";"8192";"8192";"8192";;;"61440";"61440";;"Idle";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"8192";"8192";"False";;;;"8192";"8192";;
"IGCC";"2";"501";"5135421440";"51298304";"41500672";"34808";"C:\Program Files\WindowsApps\AppUp.IntelGraphicsExperience_1.100.5237.0_x64__8j3eq9eme6ctt\IGCC.exe";"Intel Corporation";"0.171875";"1.100.5237.0";"1.100.5237.0";"IGCC";"IGCC";"Process";"8";;"False";;"3960";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"501";"22944";".";"0";"";"System.Diagnostics.ProcessModule (IGCC.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"34808";"34808";"41500672";"41500672";"664744";"664744";"41844736";"41844736";"73400320";"73400320";"850595840";"5145563136";"True";"Normal";"41500672";"41500672";"00:00:00.0625000";"IGCC";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:23";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.1718750";"00:00:00.1093750";"840454144";"5135421440";"False";;;;"51298304";"51298304";;
"IGCCTray";"2";"681";"5080686592";"57896960";"48136192";"39744";"C:\Program Files\WindowsApps\AppUp.IntelGraphicsExperience_1.100.5237.0_x64__8j3eq9eme6ctt\GCP.ML.BackgroundSysTray\IGCCTray.exe";"Intel Corporation";"2.53125";"1.100.5237.0";"1.100.5237.0";"IGCCTray";"IGCCTray";"Process";"8";;"False";;"3804";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"681";"24744";".";"0";"";"System.Diagnostics.ProcessModule (IGCCTray.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"39744";"39744";"48136192";"48136192";"570024";"570024";"49639424";"49639424";"79773696";"79773696";"851279872";"5146247168";"True";"Normal";"48136192";"48136192";"00:00:01.0468750";"IGCCTray";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:21";;"System.Diagnostics.ProcessThreadCollection";"00:00:02.5312500";"00:00:01.4843750";"785719296";"5080686592";"False";;;;"57896960";"57896960";;
"IntelAnalyticsService";"0";"202";"2203413626880";"12144640";"11530240";"11392";;;;;;;;"Process";"8";;;;;;"202";"5136";".";"0";"";;;;;"11392";"11392";"11530240";"11530240";"92536";"92536";"11698176";"11698176";"19488768";"19488768";"101695488";"2203419918336";;;"11530240";"11530240";;"IntelAnalyticsService";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"95404032";"2203413626880";"False";;;;"12144640";"12144640";;
"IntelAudioService";"0";"402";"4941860864";"29306880";"40579072";"37504";;;;;;;;"Process";"8";;;;;;"402";"5340";".";"0";"";;;;;"37504";"37504";"40579072";"40579072";"344128";"344128";"44564480";"44564480";"52310016";"52310016";"749707264";"5044674560";;;"40579072";"40579072";;"IntelAudioService";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"646893568";"4941860864";"False";;;;"29306880";"29306880";;
"IntelConnect";"0";"481";"2203550134272";"25452544";"24641536";"19288";;;;;;;;"Process";"8";;;;;;"481";"8576";".";"0";"";;;;;"19288";"19288";"24641536";"24641536";"178288";"178288";"28860416";"28860416";"29741056";"29741056";"305311744";"2203623534592";;;"24641536";"24641536";;"IntelConnect";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"231911424";"2203550134272";"False";;;;"25452544";"25452544";;
"IntelConnectivityNetworkService";"0";"649";"2203599634432";"58507264";"119787520";"25136";;;;;;;;"Process";"8";;;;;;"649";"5720";".";"0";"";;;;;"25136";"25136";"119787520";"119787520";"215448";"215448";"119836672";"119836672";"116633600";"116633600";"443166720";"2203761389568";;;"119787520";"119787520";;"IntelConnectivityNetworkService";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"281411584";"2203599634432";"False";;;;"58507264";"58507264";;
"IntelConnectService";"0";"266";"4881809408";"15306752";"14753792";"14760";;;;;;;;"Process";"8";;;;;;"266";"8304";".";"0";"";;;;;"14760";"14760";"14753792";"14753792";"242624";"242624";"15474688";"15474688";"19251200";"19251200";"612401152";"4907368448";;;"14753792";"14753792";;"IntelConnectService";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"586842112";"4881809408";"False";;;;"15306752";"15306752";;
"IntelCpHDCPSvc";"0";"148";"2203402272768";"6115328";"1400832";"8080";;;;;;;;"Process";"8";;;;;;"148";"4172";".";"0";"";;;;;"8080";"8080";"1400832";"1400832";"99192";"99192";"1544192";"1544192";"7442432";"7442432";"89292800";"2203407515648";;;"1400832";"1400832";;"IntelCpHDCPSvc";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"84049920";"2203402272768";"False";;;;"6115328";"6115328";;
"ipf_helper";"2";"114";"2203414929408";"6660096";"1605632";"8896";"C:\Windows\System32\DriverStore\FileRepository\ipf_cpu.inf_amd64_a8fa52ad5fb65cb2\ipf_helper.exe";"Intel Corporation";"68.015625";"1.0.10705.25772";"1.0.10705.25772";"Intel(R) Innovation Platform Framework Utility Application";"Intel(R) Innovation Platform Framework Utility Application";"Process";"8";;"False";;"4328";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"114";"3372";".";"0";"";"System.Diagnostics.ProcessModule (ipf_helper.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"8896";"8896";"1605632";"1605632";"110808";"110808";"2195456";"2195456";"7831552";"7831552";"103682048";"2203421904896";"True";"Normal";"1605632";"1605632";"00:01:04.9531250";"ipf_helper";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:07:46";;"System.Diagnostics.ProcessThreadCollection";"00:01:08.0156250";"00:00:03.0625000";"96706560";"2203414929408";"False";;;;"6660096";"6660096";;
"ipf_uf";"0";"140";"2203398967296";"6152192";"2093056";"8624";;;;;;;;"Process";"13";;;;;;"140";"5160";".";"0";"";;;;;"8624";"8624";"2093056";"2093056";"82832";"82832";"2289664";"2289664";"7487488";"7487488";"101654528";"2203419877376";;;"2093056";"2093056";;"ipf_uf";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"80744448";"2203398967296";"False";;;;"6152192";"6152192";;
"ipfsvc";"0";"144";"2203398807552";"7172096";"2711552";"14168";;;;;;;;"Process";"8";;;;;;"144";"800";".";"0";"";;;;;"14168";"14168";"2711552";"2711552";"53688";"53688";"2818048";"2818048";"8093696";"8093696";"86876160";"2203405099008";;;"2711552";"2711552";;"ipfsvc";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"80584704";"2203398807552";"False";;;;"7172096";"7172096";;
"jhi_service";"0";"140";"2203398017024";"6103040";"1343488";"9176";;;;;;;;"Process";"8";;;;;;"140";"5748";".";"0";"";;;;;"9176";"9176";"1343488";"1343488";"88992";"88992";"1482752";"1482752";"7249920";"7249920";"85037056";"2203403259904";;;"1343488";"1343488";;"jhi_service";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"79794176";"2203398017024";"False";;;;"6103040";"6103040";;
"jusched";"2";"156";"69148672";"8577024";"1445888";"10992";"C:\Program Files (x86)\Common Files\Java\Java Update\jusched.exe";"Oracle Corporation";"0";"2.8.391.13";"2.8.391.13";"Java Update Scheduler";"Java Platform SE Auto Updater";"Process";"8";;"False";;"4456";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"156";"2080";".";"0";"";"System.Diagnostics.ProcessModule (jusched.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"10992";"10992";"1445888";"1445888";"138456";"138456";"1679360";"1679360";"9445376";"9445376";"73080832";"73080832";"True";"Normal";"1445888";"1445888";"00:00:00";"jusched";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:24";;"System.Diagnostics.ProcessThreadCollection";"00:00:00";"00:00:00";"69148672";"69148672";"False";;;;"8577024";"8577024";;
"LocationNotificationWindows";"2";"195";"2203438223360";"7847936";"2244608";"11824";"C:\Windows\System32\LocationNotificationWindows.exe";"Microsoft Corporation";"0.15625";"10.0.22621.1 (WinBuild.160101.0800)";"10.0.22621.1";"Location Notification";"Microsoft? Windows? Operating System";"Process";"6";;"False";;"4492";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"195";"15500";".";"0";"";"System.Diagnostics.ProcessModule (LocationNotificationWindows.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"11824";"11824";"2244608";"2244608";"164880";"164880";"2273280";"2273280";"12836864";"12836864";"123371520";"2203441594368";"True";"BelowNormal";"2244608";"2244608";"00:00:00.1250000";"LocationNotificationWindows";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:07:50";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.1562500";"00:00:00.0312500";"120000512";"2203438223360";"False";;;;"7847936";"7847936";;
"LockApp";"2";"597";"2203778621440";"58707968";"42307584";"29680";"C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe";"Microsoft Corporation";"1.78125";"10.0.22621.2715 (WinBuild.160101.0800)";"10.0.22621.2715";"LockApp.exe";"Microsoft? Windows? Operating System";"Process";"8";;"False";;"4524";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"597";"23724";".";"0";"";"System.Diagnostics.ProcessModule (LockApp.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"29680";"29680";"42307584";"42307584";"776096";"776096";"44888064";"44888064";"86650880";"86650880";"504279040";"2203822501888";"True";"Normal";"42307584";"42307584";"00:00:00.9375000";"LockApp";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:05";;"System.Diagnostics.ProcessThreadCollection";"00:00:01.7812500";"00:00:00.8437500";"460398592";"2203778621440";"False";;;;"58707968";"58707968";;
"LsaIso";"0";"65";"4346966016";"3280896";"1572864";"12776";;;;;;;;"Process";"8";;;;;;"65";"1152";".";"0";"";;;;;"12776";"12776";"1572864";"1572864";"28920";"28920";"1679360";"1679360";"4116480";"4116480";"53047296";"4348014592";;;"1572864";"1572864";;"LsaIso";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"51998720";"4346966016";"False";;;;"3280896";"3280896";;
"lsass";"0";"2015";"2203465347072";"27475968";"13590528";"31088";;;;;;;;"Process";"9";;;;;;"2015";"1168";".";"0";"";;;;;"31088";"31088";"13590528";"13590528";"217704";"217704";"14626816";"14626816";"31784960";"31784960";"164917248";"2203483140096";;;"13590528";"13590528";;"lsass";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"147124224";"2203465347072";"False";;;;"27475968";"27475968";;
"Memory Compression";"0";"0";"983695360";"827469824";"2052096";"0";;;;;;;;"Process";"8";;;;;;"0";"3768";".";"0";"";;;;;"0";"0";"2052096";"2052096";"4224";"4224";"3223552";"3223552";"1519525888";"1519525888";"1612185600";"1612185600";;;"2052096";"2052096";;"Memory Compression";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"983695360";"983695360";"False";;;;"827469824";"827469824";;
"Microsoft.SharePoint";"2";"536";"2203540873216";"16982016";"16793600";"29840";"C:\Program Files\Microsoft OneDrive\23.221.1024.0002\Microsoft.SharePoint.exe";"Microsoft Corporation";"2.359375";"23.221.1024.0002";"23.221.1024.0002";"Microsoft SharePoint";"Microsoft SharePoint";"Process";"6";;"False";;"4640";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"536";"11812";".";"0";"";"System.Diagnostics.ProcessModule (Microsoft.SharePoint.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"29840";"29840";"16793600";"16793600";"334296";"334296";"29159424";"29159424";"49045504";"49045504";"260780032";"2203579002880";"True";"BelowNormal";"16793600";"16793600";"00:00:01.6406250";"Microsoft.SharePoint";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 12:34:10";;"System.Diagnostics.ProcessThreadCollection";"00:00:02.3593750";"00:00:00.7187500";"222650368";"2203540873216";"False";;;;"16982016";"16982016";;
"msedge";"2";"2444";"2309583638528";"468668416";"682999808";"83416";"C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe";"Microsoft Corporation";"1465.59375";"119.0.2151.58";"119.0.2151.58";"Microsoft Edge";"Microsoft Edge";"Process";"10";;"False";;"4672";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"2444";"1180";".";"0";"";"System.Diagnostics.ProcessModule (msedge.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"83416";"83416";"682999808";"682999808";"1942200";"1942200";"1156481024";"1156481024";"1101529088";"1101529088";"-868282368";"2309824122880";"True";"AboveNormal";"682999808";"682999808";"00:14:24.9687500";"msedge";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:07:55";;"System.Diagnostics.ProcessThreadCollection";"00:24:25.5937500";"00:10:00.6250000";"-1108766720";"2309583638528";"False";;;;"468668416";"468668416";;
